Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Norway,NOR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,30.03845024,,,,,,,,,,49.60372162,,,,,,,,,,70.05361938,,,,,,,,,,84.75714874,,,,,,,92.39380646,,
Nauru,NRU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.28132629,,,,,97.62982178,,97.74372864,,,,99.0943222,99.1537323,98.70355988,98.66243744,98.61782837,,
Other small states,OSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,83.40312958,83.64840698,83.86139679,84.26687622,84.72827148,85.21234131,85.4411087,85.80787659,85.94303131,86.13311768,86.1980896,86.36284637,86.75785828,87.19033051,87.67063904,87.95838928,87.96125793,88.45510101,88.64871216,88.79499817,88.86695862,89.01551819,88.55441284,87.86888885,88.07605743,87.19075012,86.77188873,87.48127747,87.86537933,88.2514267,88.66725922,89.44094086,89.54707336,89.7440033,89.9303894,90.19114685,
Pakistan,PAK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,34.7833519,,,,,,,,,,,,,,,,,55.33052063,,,,,,,65.08657837,69.165802,66.28471375,71.11290741,70.67626953,71.25962067,70.76933289,72.5834198,71.63622284,72.79540253,,,74.52638245,,,
Panama,PAN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,96.10620117,,,,,,,,,,95.08677673,,,,,,,,,,96.07984924,,,,,,,,,,97.63852692,,,,,,,,99.09909058,,
Peru,PER,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,93.11979675,,,,,,,,,,,,95.36663055,,,,,,,,,,,96.75563049,97.12375641,97.75713348,97.35621643,,,,,98.69815826,,98.97753143,99.00953674,98.88349152,99.05747986,99.02375793,,
Philippines,PHL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,91.78898621,,,,,,,,,,96.57807922,,,,96.03677368,,,,,,95.0897522,,,95.05721283,,,,,97.75080109,,,,,98.10835266,,99.08260345,,,,,
Palau,PLW,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,94.27577972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.83837891,,98.66443634,,,,,
Papua New Guinea,PNG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.67899323,,,,,,,,,,67.90000153,,,,,,,,,,
Poland,POL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,99.79682922,,,,,,,,,,99.79682922,,,,,,,,,,99.79682922,,,,,,,,,,99.79682922,,,,,,,,,,,,
Pre-demographic dividend,PRE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95734024,63.79088974,64.21777344,64.90666962,65.39592743,65.12252808,65.37019348,65.77626038,66.23744965,66.32196045,66.80024719,67.3598938,67.30999756,68.13252258,65.88053894,66.31770325,66.76010132,67.04292297,67.47128296,66.72914124,67.38186646,64.73956299,64.89042664,63.94427109,64.87564087,66.8345108,69.74291229,70.51351929,71.62078857,70.77728271,72.89180756,73.85571289,72.9390564,73.54554749,
Puerto Rico,PRI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,93.74585724,,,,,,,,,,93.16687775,,,,,,,,,,,,,,,,,,,,98.83418274,,,,,,,92.38983154,,,
"Korea, Dem. People’s Rep.",PRK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99964142,,,,,,,,,,,,
Portugal,PRT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,97.94135284,,,,,,,,,,99.19949341,,,,,,,,,,98.89936066,,,,,,,,,,99.43511963,,,,,,,99.66391754,,
Paraguay,PRY,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,89.58786011,,,,,,,,,,95.60733795,,,,,,,,,,97.04389191,,,,,98.79445648,97.96424103,98.49729156,98.61045074,,98.17791748,98.89913177,98.71379852,98.6536026,98.45059967,,98.28151703,,
West Bank and Gaza,PSE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.04653931,,,,,,,98.94181824,,99.09137726,99.0620575,99.15022278,99.23326111,99.24204254,99.31231689,99.28733063,99.34832764,99.36351013,99.34060669,99.38371277,,99.33625031,,
Pacific island small states,PSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4677887,95.497612,95.59388733,95.70329285,95.82639313,95.90981293,95.99112701,96.09880066,96.20599365,96.29284668,96.35520935,96.42928314,96.47721863,96.50686646,96.55264282,96.5851593,96.65765381,96.71933746,,,,,,,,,,,,,
Post-demographic dividend,PST,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5429306,,,,,,,,,,,94.7907486,,,,,,,94.7797699,,,95.91429138,93.52998352,94.80335236,92.42881775,94.60941315,93.94435883,91.7935791,93.64452362,,95.46365356,94.64411163,,,
Romania,ROU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.10746002,,,,,,,,,,97.76148987,,,,,,,,,98.99568939,,,,,,,99.42919159,,
Russian Federation,RUS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.71959686,,,,,,,,,,,,,99.72460175,,,,,,,,99.70960236,,,,,,,,99.69844818,,
Rwanda,RWA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,52.26192856,,,,,,,,,,,,,74.89653778,,,,,,,,,77.62033081,,,,,,,,,,77.34462738,,82.33074951,,85.0662384,,,,86.49276733,,
South Asia,SAS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,47.82540131,47.79524994,48.51420975,49.16743088,49.78329849,50.25497818,50.5275116,51.21974945,51.78860092,52.35174179,52.94522858,53.57514191,54.2196312,54.81504822,56.09732056,57.30181885,58.2477684,59.9382515,61.41476822,62.62179184,63.80913162,64.96910858,66.00689697,69.54833984,70.8218689,71.95529938,72.9405365,74.03112793,75.20078278,76.20471191,77.17958069,78.27749634,78.33885956,81.04232025,81.96909332,82.21069336,82.93099213,83.87258148,85.17337036,85.98568726,86.96437073,88.08789063,88.62944794,89.26719666,89.95697021,
Saudi Arabia,SAU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.85561371,,,,,,,,95.91316223,,,,95.8496933,,,,,,,,,99.22177124,,,,99.30187988,,,
Sudan,SDN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.15558624,,,,,,,,65.80535126,,,,,,,,,,73,,
Senegal,SEN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.86610031,,,,,,,,,,,,,,49.12448883,,,,50.85166168,,,63.35239029,,65.78050995,,56.94300842,,,,69.47840881,,,
Singapore,SGP,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,96.28811646,,,,,,,,,,98.96669769,,,,,,,,,,99.50460052,,,,,,,,,,99.75182343,99.8871994,99.89494324,99.89861298,99.90046692,99.78489685,99.92658234,99.93044281,99.92962646,,
Solomon Islands,SLB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.92760849,,,,,,,,,57.02212906,,,,,66.64859772,,
El Salvador,SLV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.94664001,,,,,,,,,,,,,,94.95098877,93.56494141,95.95747375,95.02205658,96.03446198,96.54508972,,97.22418976,,97.94933319,98.0085907,97.98045349,97.97371674,,
San Marino,SMR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,
Somalia,SOM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,13.14000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.35679626,,,,,,,,99.30869293,,,,,99.71981812,,,,
Sub-Saharan Africa (excluding high income),SSA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,62.72937012,63.0390892,63.68111038,63.99768829,64.62123108,65.19278717,65.30384064,65.57678223,65.95570374,66.3098526,66.43425751,66.83527374,67.31671906,67.30158997,68.00923157,66.16481781,66.63059998,67.84075165,68.23053741,69.52694702,68.41504669,68.9997406,67.61177063,67.81997681,68.27839661,69.17118073,70.93196106,72.32169342,73.12476349,73.79665375,74.37785339,74.8812027,75.50708771,75.90592957,76.29438019,
South Sudan,SSD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.70227814,,,,,,,,,,47.90095901,,
Sub-Saharan Africa,SSF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,62.80945969,63.11695862,63.7555809,64.06947327,64.68942261,65.25750732,65.36660004,65.63687897,66.01286316,66.36425018,66.48651886,66.88478088,67.36653137,67.35056305,68.05618286,66.21408081,66.67765808,67.88407135,68.27140808,69.5643692,68.45287323,69.03594971,67.64933777,67.85809326,68.31577301,69.20703888,70.96517181,72.35260773,73.15400696,73.82434082,74.40408325,74.90617371,75.53063202,75.92826843,76.31555176,
Small states,SST,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.25814056,87.49829865,87.77210236,87.88804626,88.11811829,88.193573,88.31787872,88.36180878,88.52010345,88.83132172,89.17254639,89.59033203,89.83573151,89.86342621,90.24931335,90.41818237,90.54724884,90.61802673,90.74700928,90.38935089,89.94223785,90.09588623,89.44616699,89.14173889,89.67118835,89.950737,90.31745148,90.6519165,91.22653198,91.29653168,91.43608093,91.57199097,91.76670837,
Sao Tome and Principe,STP,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,82.39922333,,,,,,,,,,93.84996033,,,,,,,,,,95.41545868,,,,,,,80.20316315,,,,96.73840332,,,,,,97.782547,,
Suriname,SUR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.88114166,,,,99.41641998,,98.37664032,,97.66790009,,,,,,98.64556122,,
Slovak Republic,SVK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.75773621,,,,,,,,,,,,,99.80000305,,,,,,,,,,99.80000305,,,,,,
Sweden,SWE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,75.45243835,,,,,,,,,,83.74823761,,,,,,,,,,,,,,91.8632431,,,,,,,,,,93.50229645,,,,,,,,95.46936798,,
Sint Maarten (Dutch part),SXM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.64998627,,,,,,,98.81330872,,,,,,,,99.06477356,,,,,,,,98.97133636,,,,,,,,99.06999969,,
Syrian Arab Republic,SYR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,74.27639771,,,,,,,,,,,,,,,,,,,,,95.18882751,,92.45381165,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.34737968,,,,,,,37.55735016,,,,41.67311859,,,,,,,,,,,38.77241898,30.79161072,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,83.23184204,83.3626709,84.59311676,85.81072235,86.9673233,87.99043274,88.9956665,89.56855011,90.26387024,90.88477325,91.40683746,92.63790894,93.95137024,94.10381317,94.24289703,94.4224472,94.5927887,94.74102783,94.99745941,95.26049805,95.46901703,97.70120239,97.76503754,97.82022858,97.84114838,97.90502167,97.99365234,98.13092804,98.21382904,98.29170227,98.23365784,98.50070953,98.87978363,98.84416962,98.82807159,98.40609741,98.43789673,98.46218872,98.65574646,98.70613861,98.72389221,98.74996185,98.75224304,98.78875732,
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,97.90720367,98.41378784,98.42958832,98.42830658,98.45005798,98.47779083,98.47644043,98.51592255,98.52886963,98.56439972,98.60231018,98.63931274,98.67526245,98.71524811,98.74700928,98.80558014,98.78502655,98.90389252,98.9335022,98.95636749,98.95052338,98.91577148,99.02371216,99.02407837,99.05391693,99.0921402,99.37461853,99.44892883,99.53031921,99.58257294,99.62171936,99.64994049,99.67510223,99.72596741,99.72953033,99.74617004,99.7591095,
Togo,TGO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.43956757,,,,,,76.45294189,,,81.73599243,,79.88591003,,,,84.29010773,,,,,
Thailand,THA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,96.86734772,,,,,,,,,,,,,,,,,,,,97.97538757,,,,,98.05090332,,,,,96.59757233,,,98.31388092,,98.14662933,,,98.13716888,,
Tajikistan,TJK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.70358276,,,,,,,,,,,99.84706116,,,,,,,,,,,,,,99.90000153,,,,,,
Turkmenistan,TKM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.81041718,,,,,,,,,,,,,,,,,,,99.80000305,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,87.33299255,87.34485626,87.61686707,87.90146637,88.1980896,88.38352966,88.45803833,88.64758301,88.82092285,88.99826813,89.17868805,89.36791229,89.54515076,89.72786713,90.04537201,90.39492798,90.68190765,91.32234955,91.97509766,92.61270142,93.24021912,93.86724854,94.19621277,94.31092834,94.61206818,94.81646729,95.02742004,95.14424133,95.5147934,96.2692337,96.39763641,96.58126068,96.70728302,96.97476959,97.11579132,97.43440247,97.29634857,97.75296021,97.90735626,97.88516998,98.20825958,98.31375122,98.43900299,98.47592163,98.5510025,98.59957123,
Timor-Leste,TLS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.52867889,,,,,,,,83.53903198,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,55.71548843,56.41897964,57.11225128,57.83525085,58.45729828,59.30839157,60.13843918,61.00149155,61.98130035,62.99200821,63.91614151,65.21981049,66.68453217,68.16861725,69.73789215,70.88453674,72.16616821,73.36908722,75.88091278,77.51254272,78.6990509,78.59266663,79.60417175,81.02349091,82.01551819,82.79550171,83.32035065,84.05269623,84.73684692,85.53421783,86.45211029,87.59899902,88.16670227,88.60031891,88.57766724,89.20201874,89.96833801,87.3238678,87.61495972,87.52587891,91.65795898,92.07183838,93.15982056,89.51126099,92.08992004,92.74819946,88.47711945,88.74066162,
Tonga,TON,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,99.81926727,,,,,,,,,,,,,,,,,,,,99.30873871,,,,,,,,,,99.42475891,,,,,99.43702698,,,,,,,99.44111633,,
South Asia (IDA & IBRD),TSA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,47.82540131,47.79524994,48.51420975,49.16743088,49.78329849,50.25497818,50.5275116,51.21974945,51.78860092,52.35174179,52.94522858,53.57514191,54.2196312,54.81504822,56.09732056,57.30181885,58.2477684,59.9382515,61.41476822,62.62179184,63.80913162,64.96910858,66.00689697,69.54833984,70.8218689,71.95529938,72.9405365,74.03112793,75.20078278,76.20471191,77.17958069,78.27749634,78.33885956,81.04232025,81.96909332,82.21069336,82.93099213,83.87258148,85.17337036,85.98568726,86.96437073,88.08789063,88.62944794,89.26719666,89.95697021,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,62.80945969,63.11695862,63.7555809,64.06947327,64.68942261,65.25750732,65.36660004,65.63687897,66.01286316,66.36425018,66.48651886,66.88478088,67.36653137,67.35056305,68.05618286,66.21408081,66.67765808,67.88407135,68.27140808,69.5643692,68.45287323,69.03594971,67.64933777,67.85809326,68.31577301,69.20703888,70.96517181,72.35260773,73.15400696,73.82434082,74.40408325,74.90617371,75.53063202,75.92826843,76.31555176,
Trinidad and Tobago,TTO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,99.2193985,,,,,,,,,,99.30000305,,,,,,,,,,99.40000153,,,,,,,,,,99.59999847,,,,,,,,,,
Tunisia,TUN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,74.28411865,,,,,,,,,,,,,,,,,,,,94.33898163,,,96.29969025,96.8184967,,97.17172241,97.30444336,96.86499786,,96.20909882,,,,,,
Turkey,TUR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,80.05491638,,,,,84.69107819,,,,,90.90142059,,,,,92.54366302,,,,,,,,,,,,,,95.60350037,96.11855316,96.1815033,96.36235046,,97.80747223,98.22458649,98.70935059,99.01602173,99.22743225,99.35848236,99.4943924,99.62136078,99.75086975,,,
Tuvalu,TUV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.75330353,,,,,,,,,,,,,,78.3960495,,,,,,,,74.56051636,,85.94000244,,,85.75514221,,,,,
Uganda,UGA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.80078888,,,,,,,,,,,80.79116058,,,,84.06565094,,,,87.40882874,,83.65888214,,,,,,89.3963089,,
Ukraine,UKR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.80486298,,,,,,,,,,,99.96975708,,,,,,,,
Upper middle income,UMC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,84.87090302,85.05535126,86.03623962,87.00035858,87.87023926,88.64942169,89.42484283,89.90281677,90.53756714,91.0450592,91.52155304,92.41919708,93.50964355,93.70652771,94.01643372,94.3411026,94.6251297,94.90632629,95.18688202,95.50907135,95.71367645,97.37052155,97.47608185,97.5827179,97.67163849,97.76821136,97.90537262,98.1591568,98.27142334,98.37014771,98.23381042,98.45333862,98.77078247,98.46913147,98.45037079,98.42945099,98.92159271,98.87663269,99.15100098,98.54936981,99.2228775,99.20014954,98.48300934,98.51799774,
Uruguay,URY,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,98.2962265,,,,,,,,,,98.6286087,,,,,,,,,,,98.58023834,,,,,,,,,,98.71251678,98.75914001,98.96813965,98.86148071,98.78418732,98.86222076,98.9552536,98.92976379,98.83889008,98.92759705,99.15247345,98.93260193,98.88027191,,
United States,USA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8743515,,,,,,,,,,,,,100,99.99996185,99.99996185,100,,99.99993896,,
St. Vincent and the Grenadines,VCT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,97.96292114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,93.111763,,,,,,,,,95.43903351,,,,,,,,,,,97.19934082,,,,,,98.39878082,,98.53330231,,97.55915833,,,,99.00762939,98.75950623,,,,
British Virgin Islands,VGB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,95.0251236,,,,,,,,,,93.73426056,,,,,,,,,,94.5296402,94.8365097,,,,,,,,,97.09166718,,,,,,,,,98.40809631,,
Vanuatu,VUT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,71.82959747,,,,,77.19999695,,,,,,,,,,86.09999847,,,,,,,,,,91.80000305,,,,,,,,,,95.30000305,,,,96.28211975,,
